Turbine,Severity Score
6162_,33.97572022571016
3789_,33.96431289054776
5404_,33.945220211007026
4643_,33.945220211007026
3777_,33.938925345476804
8854_,33.93616040621163
11948_,33.92986554068141
4782_,33.923780001099274
6334_,33.92347892836642
6315_,33.914720196303875
6447_,33.912056264728726
3922_,33.908842739671826
4839_,33.890723130081035
8858_,33.890723130081035
4752_,33.88740252976407
8870_,33.86651798090811
7355_,33.86022311537789
7342_,33.84154784473532
4727_,33.832488039939925
3727_,33.83248803993992
13892_,33.83248803993992
4644_,33.823428235144526
5758_,33.811047830032166
3748_,33.811047830032166
8118_,33.811047830032166
5574_,33.8047592560647
5505_,33.801988025236774
5903_,33.801988025236774
5509_,33.801988025236774
4923_,33.801988025236774
15387_,33.801988025236774
3746_,33.80157061633861
15325_,33.79292822044138
500_,33.79292822044138
11611_,33.792928220441375
4682_,33.7742529497988
6312_,33.7742529497988
16068_,33.77148801053362
7484_,33.77148801053362
10135_,33.76242820573823
3815_,33.743752935095664
4634_,33.74375293509566
4912_,33.734693130300265
7262_,33.725633325504866
5673_,33.71933845997466
4704_,33.710487981127336
7453_,33.70793112481225
6160_,33.70419311559712
5109_,33.704193115597114
14331_,33.704193115597114
7491_,33.686490914904496
4785_,33.67369310089398
5944_,33.67369310089398
5907_,33.67369310089397
6332_,33.65875583946652
14498_,33.64969603467113
3724_,33.64969603467113
4854_,33.64969603467113
7540_,33.64969603467113
6330_,33.642892013457974
6461_,33.64108481566745
10487_,33.63731562955877
10495_,33.62825582476338
5102_,33.62825582476338
10409_,33.61919601996799
11565_,33.600520749325405
525_,33.59146094453002
5749_,33.59146094453002
5719_,33.59146094453002
12288_,33.59146094453002
5516_,33.59146094453001
8869_,33.58869600526484
5778_,33.57589819125432
4623_,33.55819599056169
15341_,33.551901125031485
15326_,33.551901125031485
15756_,33.551901125031485
15758_,33.551901125031485
15330_,33.551901125031485
15331_,33.551901125031485
16056_,33.551901125031485
5409_,33.55190112503148
5748_,33.55190112503148
4689_,33.55190112503148
5348_,33.54284132023608
3776_,33.53675578065394
4961_,33.53046091512373
5815_,33.53046091512373
3850_,33.52416604959351
4671_,33.521401110328334
5360_,33.521401110328334
6309_,33.521401110328334
4672_,33.521401110328334
11464_,33.521401110328334
8460_,33.521401110328334
15388_,33.51863617106316
14308_,33.51510624479811
10477_,33.50871963248312
11572_,33.50604644000271
8124_,33.499960900420575
8830_,33.49366603489036
6325_,33.49090109562518
5596_,33.487788578258304
15619_,33.478103281614665
5547_,33.475963834197735
4469_,33.475963834197735
6329_,33.45134127612665
8914_,33.44546381949459
14281_,33.44546381949459
10746_,33.441725810279465
8893_,33.439168953964376
5513_,33.43916895396437
4655_,33.43916895396437
2188_,33.43916895396437
530_,33.43916895396437
14330_,33.43916895396437
8892_,33.43916895396437
5819_,33.43266600548407
5344_,33.432666005484066
5908_,33.408668939261226
15544_,33.39792591582445
3286_,33.38999366861865
5774_,33.387228729353474
5395_,33.387228729353474
5105_,33.387228729353474
10924_,33.387228729353474
7114_,33.38681132045531
11463_,33.3844637900883
5578_,33.38094015538601
7380_,33.37816892455808
15875_,33.378168924558075
5808_,33.378168924558075
541_,33.378168924558075
5926_,33.378168924558075
11850_,33.378168924558075
5220_,33.37786785182523
15336_,33.36910911976269
4450_,33.36910911976269
4837_,33.36910911976269
5679_,33.36910911976268
8022_,33.3536627026523
8988_,33.35361619728345
5042_,33.350433849120115
4840_,33.35043384912011
3991_,33.34811749564665
5393_,33.34766890985494
7389_,33.34766890985494
8466_,33.34766890985494
8444_,33.34766890985494
14320_,33.34766890985494
10929_,33.347367837122086
10380_,33.334987432009726
8829_,33.32643678289727
4908_,33.319933834416965
4139_,33.319933834416965
5703_,33.319933834416965
8942_,33.319933834416965
5932_,33.319933834416965
8470_,33.31716889515179
5588_,33.314056377784915
3761_,33.31087402962157
5730_,33.310874029621566
8911_,33.28037401491843
11608_,33.28037401491843
3300_,33.27592585701187
16072_,33.24987400021528
5358_,33.249572927482426
10408_,33.246761482848406
4705_,33.22587693399244
15759_,33.22587693399243
11575_,33.216261468145255
5228_,33.20720795491261
5107_,33.20720166334987
4516_,33.20485413298285
10420_,33.20275350544331
4679_,33.198141858554465
4641_,33.198141858554465
517_,33.198141858554465
544_,33.198141858554465
535_,33.198141858554465
10749_,33.19163891007417
4012_,33.18344509996865
11963_,33.16764184385132
8025_,33.1669233622203
8480_,33.164876904586144
6427_,33.164876904586144
3853_,33.164876904586144
5405_,33.15858203905593
4898_,33.15858203905593
5906_,33.15858203905593
5512_,33.15858203905593
5093_,33.15858203905593
4918_,33.15858203905592
5892_,33.137141829148185
12325_,33.137141829148185
4673_,33.13714182914817
15823_,33.128082024352786
14826_,33.128082024352786
15753_,33.128082024352786
15789_,33.128082024352786
15344_,33.128082024352786
14832_,33.128082024352786
15872_,33.128082024352786
15761_,33.128082024352786
7337_,33.128082024352786
10368_,33.12808202435278
5583_,33.11540054650757
3747_,33.11528421034226
8822_,33.106641814445034
5818_,33.10035324047756
5751_,33.10034694891481
8865_,33.097582009649635
15888_,33.097582009649635
8909_,33.097582009649635
5828_,33.09170455301758
10395_,33.06984693421166
4910_,33.060787129416276
4907_,33.060787129416276
3809_,33.060787129416276
4549_,33.039346919508525
9604_,33.03073570050484
3847_,33.0125849140205
8871_,33.006290048490285
14502_,32.98484983858253
5934_,32.98484983858253
9639_,32.97302509452196
10370_,32.971750951839155
8037_,32.95827157768386
5551_,32.95711476314456
3766_,32.94805495834917
4691_,32.94529001908399
8450_,32.92384980917624
15745_,32.917554943646024
5925_,32.917554943646024
5794_,32.917554943646024
3242_,32.917554943646024
5520_,32.917554943646024
5939_,32.917554943646024
10454_,32.91755494364602
11832_,32.91755494364602
10394_,32.90849513885063
5410_,32.90487346580082
5464_,32.90240959926849
4510_,32.90199219037033
14588_,32.89653214263644
14818_,32.88705492894288
14835_,32.88705492894288
15338_,32.88705492894288
15323_,32.88705492894288
15340_,32.88705492894288
15343_,32.88705492894288
14831_,32.88705492894288
15327_,32.88705492894288
15328_,32.88705492894288
15757_,32.88705492894288
15335_,32.88705492894288
15333_,32.88705492894288
8432_,32.88705492894288
8852_,32.88705492894288
5922_,32.887054928942874
3298_,32.88675385621003
4708_,32.87799512414748
11805_,32.87799512414748
7445_,32.863057862720034
5487_,32.85931985350491
5496_,32.85931985350491
14432_,32.85931985350491
4959_,32.85655491423973
11209_,32.85655491423973
4576_,32.85655491423973
5550_,32.85655491423973
4459_,32.85655491423973
8912_,32.85655491423973
8448_,32.85655491423973
8908_,32.85655491423973
8895_,32.84749510944433
5682_,32.828819838801756
10469_,32.82851876606891
8875_,32.82605489953658
7467_,32.823080634323325
501_,32.819760034006364
6941_,32.80733314448009
3725_,32.80205783331374
5683_,32.792442367466556
9605_,32.78970860509494
5347_,32.78926001930322
3933_,32.78926001930322
7514_,32.780617623405995
5459_,32.78020021450782
14383_,32.76781980939547
4968_,32.76751873666262
4142_,32.76526295308038
3288_,32.76526295308038
5450_,32.76526295308038
14287_,32.75876000460007
4768_,32.75620314828499
6424_,32.75620314828498
4741_,32.74714334348959
5215_,32.74413010746823
11822_,32.74382274317263
3292_,32.74382274317262
8833_,32.74382274317262
4669_,32.740084733957495
5770_,32.73476293837724
8886_,32.73476293837724
14250_,32.72238253326488
4017_,32.716722039492566
14291_,32.713322728469485
10921_,32.713322728469485
8990_,32.70702786293926
4725_,32.70426292367409
14277_,32.70426292367409
509_,32.70052491445896
7267_,32.691882518561734
4504_,32.68656072298146
5680_,32.68558765303151
3774_,32.68558765303151
3797_,32.68558765303151
14324_,32.68558765303151
5027_,32.682822713766335
3914_,32.682822713766335
3779_,32.67652784823612
5838_,32.667885452338886
5698_,32.646027833532976
10391_,32.646027833532976
12509_,32.646027833532976
4140_,32.646027833532976
5541_,32.646027833532976
4964_,32.646027833532976
5365_,32.646027833532976
5117_,32.646027833532976
5341_,32.646027833532976
10401_,32.646027833532976
5795_,32.646027833532976
5712_,32.646027833532976
5927_,32.646027833532976
11831_,32.646027833532976
4929_,32.639732968002754
5118_,32.63696802873758
5120_,32.63696802873758
6338_,32.63696802873758
6317_,32.63696802873758
5716_,32.624587623625224
5387_,32.615527818829825
10500_,32.615527818829825
4697_,32.615527818829825
8925_,32.615527818829825
3821_,32.61199789256478
12264_,32.61028473395567
5113_,32.60646801403443
4593_,32.605149940294666
8389_,32.5978256181372
11840_,32.579150347494625
7317_,32.57596799933129
540_,32.55473587237362
5361_,32.55422671669068
11966_,32.548232923893316
8469_,32.53959052799609
4789_,32.53053072320069
14364_,32.524235857670476
496_,32.524235857670476
5510_,32.524235857670476
4869_,32.524235857670476
4649_,32.524235857670476
5212_,32.5111369709271
10005_,32.49961329959938
14820_,32.49373584296733
15751_,32.49373584296733
15786_,32.49373584296733
4891_,32.49373584296733
4664_,32.49373584296733
4534_,32.49373584296733
5666_,32.49373584296733
5793_,32.49373584296733
8937_,32.49373584296733
7310_,32.49097090370215
4746_,32.49097090370215
3756_,32.48467603817193
5792_,32.46600076752936
14834_,32.46323582826418
14825_,32.46323582826418
15324_,32.46323582826418
8437_,32.46323582826418
12363_,32.46323582826418
8123_,32.46323582826418
3926_,32.46281841936602
3291_,32.43550075282621
7360_,32.43273581356103
6326_,32.43231840466287
5406_,32.42644094803082
3720_,32.42644094803082
12297_,32.42644094803082
9650_,32.4201460825006
4763_,32.41129560365328
14337_,32.40500073812307
12964_,32.39870587259285
4909_,32.39594093332767
6335_,32.39594093332767
8943_,32.39594093332767
4519_,32.387298537430446
7370_,32.38729853743044
4458_,32.38688112853227
5780_,32.37450072341992
3715_,32.37450072341992
2177_,32.36544091862452
11849_,32.36544091862452
6908_,32.36053513801372
10398_,32.359146053094314
3758_,32.356798522727296
8936_,32.356798522727296
4750_,32.35050365719708
10499_,32.322768581759114
4452_,32.32000364249393
3791_,32.31094383769854
6318_,32.29226856705596
3794_,32.289503627790786
6914_,32.28858415315128
5561_,32.28321505382332
8468_,32.28044382299539
14406_,32.27670581378027
3233_,32.27414895746517
14245_,32.27414895746517
13894_,32.26176855235282
14819_,32.25270874755743
15322_,32.25270874755743
15342_,32.25270874755743
15762_,32.25270874755743
5368_,32.25270874755743
3927_,32.25270874755743
3932_,32.25270874755743
5514_,32.25270874755743
5786_,32.25270874755743
3717_,32.25270874755743
4632_,32.25270874755743
8430_,32.25270874755743
3767_,32.25270874755743
4667_,32.243648942762036
10748_,32.24364894276203
5573_,32.24238313301881
7120_,32.240328342445075
8811_,32.237354077231814
1992_,32.2249799636822
10930_,32.222208732854284
499_,32.22220873285428
4511_,32.22220873285428
8465_,32.22220873285428
8121_,32.22220873285428
8940_,32.22220873285428
12292_,32.22220873285428
14824_,32.213148928058885
15889_,32.213148928058885
3726_,32.20941091884376
5590_,32.203232389478856
4902_,32.19447365741631
4906_,32.19447365741631
5493_,32.19447365741631
5494_,32.19447365741631
10747_,32.19447365741631
14427_,32.19447365741631
7311_,32.19170871815113
6922_,32.18673977930219
10328_,32.18541385262092
13525_,32.18541385262091
5587_,32.16141678639808
13872_,32.16120870344799
5473_,32.16120870344798
507_,32.15491383791777
10011_,32.15138391165273
5739_,32.14861897238755
3811_,32.14627144202054
11842_,32.145854033122376
3843_,32.11535401841923
3907_,32.106711622522
4645_,32.100416756991784
3944_,32.100416756991784
4999_,32.091356952196385
5414_,32.072571636951245
8060_,32.07226427265565
9618_,32.07036532808036
15383_,32.070334151186806
15873_,32.06991674228863
2187_,32.06991674228863
7510_,32.06991674228863
6316_,32.060856937493234
14425_,32.05179713269785
8987_,32.042181666850674
15752_,32.03941672758549
7358_,32.03941672758549
5717_,32.033121862055275
4670_,32.033121862055275
4668_,32.033121862055275
12293_,32.033121862055275
10912_,32.02447946615804
492_,32.01168165214752
6323_,32.002621847352124
8910_,32.002621847352124
8723_,31.993562042556732
5098_,31.98118163744438
3931_,31.981181637444376
4726_,31.981181637444376
8474_,31.981181637444376
8122_,31.981181637444376
8941_,31.981181637444376
13862_,31.978624781129287
14823_,31.97212183264898
10130_,31.97212183264898
11807_,31.97212183264898
11812_,31.97212183264898
5805_,31.971820759916127
15538_,31.943784611745304
3829_,31.941621817945837
7427_,31.93574436131378
8481_,31.93574436131378
3909_,31.92668455651839
15163_,31.92668455651839
5852_,31.913886742507867
5767_,31.913886742507863
7351_,31.911121803242686
8850_,31.911121803242683
10926_,31.908009285875814
3997_,31.90569293240235
15523_,31.896184541815245
10004_,31.89576713291708
3722_,31.883386727804716
5816_,31.877515562735415
4738_,31.874744331907493
14428_,31.87432692300932
3817_,31.8656845271121
8905_,31.865684527112098
497_,31.85938966158188
14328_,31.850329856786487
5031_,31.843826908306184
5029_,31.843826908306184
8882_,31.837949451674127
15844_,31.837949451674127
3796_,31.828889646878736
11816_,31.828889646878736
15345_,31.828889646878732
3723_,31.828889646878732
14388_,31.828889646878732
5094_,31.828889646878732
4737_,31.819829842083344
3923_,31.81982984208334
4628_,31.819829842083337
11815_,31.819829842083337
4742_,31.81021437623616
5486_,31.80115457144076
3238_,31.80115457144076
14270_,31.80115457144076
10396_,31.798389632175585
8478_,31.798389632175585
14327_,31.798389632175585
5940_,31.79209476664537
11548_,31.79209476664537
10326_,31.789329827380193
8451_,31.789329827380193
5663_,31.785591818165063
4745_,31.78345237074814
10923_,31.78303496184997
13888_,31.77397515705458
6423_,31.773975157054576
4734_,31.76788961747244
13900_,31.764777100105565
5702_,31.761594751942226
4911_,31.761594751942226
4787_,31.761594751942226
5768_,31.761594751942226
7105_,31.761594751942226
15535_,31.761594751942226
4754_,31.746657490514774
3749_,31.740154542034475
10347_,31.73151214613724
5349_,31.731094737239076
4731_,31.731094737239076
5445_,31.731094737239076
5690_,31.731094737239076
3784_,31.713392536546454
4513_,31.712975127648292
5230_,31.712425758159252
4647_,31.707097671016236
4507_,31.70668026211807
13876_,31.69471726590388
9656_,31.69153491774053
10331_,31.685657461108484
10928_,31.685657461108484
8848_,31.685240052210325
8826_,31.676597656313092
7520_,31.676597656313092
8867_,31.67659765631309
11835_,31.64609764160995
11843_,31.64609764160994
7112_,31.627004962069197
4626_,31.62465743170219
4790_,31.61836256617197
14316_,31.61836256617197
15391_,31.615597626906798
4662_,31.609302761376583
5000_,31.60930276137658
5930_,31.60930276137658
4696_,31.609302761376576
4721_,31.600242956581187
5775_,31.58786255146883
8483_,31.58786255146883
4730_,31.587862551468827
14497_,31.578802746673432
5431_,31.578802746673432
7359_,31.578802746673432
5552_,31.578802746673432
5946_,31.578802746673432
11823_,31.578802746673432
6936_,31.575916229078835
14280_,31.570160350776202
14827_,31.54830273197029
4714_,31.54830273197029
15867_,31.54830273197029
8458_,31.54830273197029
8442_,31.54830273197029
8489_,31.54830273197029
13646_,31.544564722755158
15542_,31.54063201209429
4735_,31.532948061644674
5796_,31.529627461327713
4900_,31.52056765653232
5100_,31.52056765653232
10393_,31.52056765653232
14387_,31.52056765653232
3848_,31.52056765653232
7315_,31.508742912471746
6416_,31.502865455839697
10745_,31.49006764182917
4707_,31.481425245931945
15165_,31.481425245931945
12503_,31.48100783703378
13527_,31.471392371186596
3918_,31.46330563634115
13874_,31.44463036569858
3284_,31.435570560903187
4788_,31.435570560903184
196_,31.420007807627485
5732_,31.416895290260612
5229_,31.414020306392867
6919_,31.412924306692414
5475_,31.407835485465213
5791_,31.407835485465213
15346_,31.405070546200037
15347_,31.405070546200037
16057_,31.405070546200037
3716_,31.405070546200037
5736_,31.39877568066982
4897_,31.39877568066982
5723_,31.39877568066982
539_,31.39877568066982
14290_,31.39877568066982
14323_,31.383630336292285
4540_,31.37457053149689
8881_,31.37457053149689
8926_,31.37457053149689
8902_,31.37457053149689
5756_,31.368275665966678
4927_,31.368275665966674
493_,31.368275665966674
523_,31.368275665966674
5755_,31.368275665966674
14409_,31.36827566596667
8906_,31.3655107267015
3719_,31.365510726701494
14283_,31.365510726701494
9609_,31.347284041850642
14426_,31.346835456058926
3785_,31.346835456058926
6442_,31.34451910258546
10462_,31.337775651263527
4536_,31.337775651263527
15885_,31.337775651263527
5941_,31.337775651263527
3825_,31.337775651263527
8452_,31.337775651263527
11845_,31.337775651263527
4509_,31.316335441355776
5351_,31.307275636560384
4553_,31.307275636560384
8864_,31.298215831764992
14828_,31.298215831764985
6445_,31.28317149507746
11970_,31.281409565729977
4558_,31.27677562185724
5225_,31.26184465199254
5413_,31.248739473686417
13889_,31.243718750838998
13887_,31.239980741623874
8923_,31.23998074162387
3808_,31.230920936828475
5863_,31.228364080513387
13898_,31.228364080513387
5058_,31.225043480196423
534_,31.225043480196423
7108_,31.225043480196423
4722_,31.22227854093125
3806_,31.222278540931246
14326_,31.222278540931246
6166_,31.21598367540103
4650_,31.21598367540103
4921_,31.21598367540103
4688_,31.21598367540103
7391_,31.194543465493282
5760_,31.185483660697884
7381_,31.185483660697884
7245_,31.185483660697884
3910_,31.17642385590249
11576_,31.16992090742219
14332_,31.166808390055312
176_,31.164043450790132
8446_,31.164043450790132
8876_,31.164043450790132
3828_,31.164043450790132
14494_,31.15498364599474
4720_,31.15498364599474
8820_,31.154983645994736
7396_,31.154983645994736
13891_,31.154983645994736
3938_,31.13354343608699
11610_,31.13354343608699
13884_,31.130986579771896
9648_,31.13056917087373
4520_,31.12724857055677
13866_,31.12724857055677
3832_,31.124483631291596
3790_,31.12448363129159
6412_,31.108711552067813
4716_,31.08768875105823
4740_,31.08768875105823
4505_,31.079046355160997
13864_,31.072751489630782
4736_,31.069986550365606
4743_,31.069986550365606
4681_,31.069013480415656
4503_,31.050893870824865
6327_,31.04812893155969
4756_,31.035748526447335
13893_,31.03319167013224
5803_,31.026688721651936
5835_,31.011751460224488
14605_,31.005456594694273
4624_,31.002691655429096
5391_,30.99895364621397
5471_,30.99031125031674
3940_,30.981251445521345
7312_,30.98125144552134
3824_,30.98125144552134
7087_,30.97495657999113
512_,30.974956579991126
5463_,30.974956579991126
3287_,30.974956579991126
13644_,30.974956579991126
8846_,30.97219164072595
4465_,30.972191640725946
3823_,30.972191640725946
11564_,30.966314184093893
4468_,30.963131835930554
7090_,30.953516370083378
3822_,30.953516370083378
6161_,30.953516370083374
3306_,30.953516370083374
4663_,30.94445656528798
4535_,30.94445656528798
14431_,30.94445656528798
10415_,30.94247227391375
5059_,30.94071855607285
9997_,30.935396760492587
526_,30.91672148985001
13583_,30.913956550584835
13566_,30.913956550584835
15334_,30.913956550584835
15332_,30.913956550584835
4694_,30.913956550584835
14430_,30.913956550584835
3760_,30.913956550584835
3787_,30.913956550584835
5943_,30.913956550584835
7534_,30.913956550584835
11808_,30.913956550584835
15803_,30.91395655058483
13712_,30.91395655058483
4783_,30.91395655058483
8488_,30.91395655058483
8431_,30.91395655058483
4464_,30.904896745789436
5718_,30.88622147514686
5750_,30.88622147514686
14408_,30.88622147514686
4786_,30.88622147514686
14339_,30.883456535881685
191_,30.874396731086293
10903_,30.859459469658844
12424_,30.855721460443718
10392_,30.855721460443718
6458_,30.853405106970257
4454_,30.846661655648326
3812_,30.841339860068057
4718_,30.838019259751093
4451_,30.838019259751093
7927_,30.828542046057535
7121_,30.797903779200766
4779_,30.776601821446636
4747_,30.770724364814583
7451_,30.76166456001919
15390_,30.761664560019188
13604_,30.758343959702227
15540_,30.7532059087113
7309_,30.74022435011144
4703_,30.74022435011144
4770_,30.74022435011144
4533_,30.74022435011144
4856_,30.74022435011144
4527_,30.74022435011144
3804_,30.74022435011144
8860_,30.740224350111436
11549_,30.740224350111436
5781_,30.73392948458122
514_,30.73392948458122
5489_,30.73392948458122
5685_,30.733929484581218
7115_,30.733929484581218
8879_,30.731164545316044
4717_,30.73116454531604
8033_,30.716227283888596
3775_,30.703429469878074
8938_,30.703429469878074
3798_,30.703429469878074
14511_,30.694369665082682
6463_,30.67337804096664
3759_,30.67292945517493
13871_,30.67292945517493
13885_,30.67292945517493
13923_,30.667051998542878
13000_,30.66386965037953
15339_,30.66386965037953
5112_,30.66386965037953
4455_,30.66386965037953
11856_,30.66386965037953
13903_,30.66386965037953
10908_,30.663869650379528
3915_,30.654809845584136
3788_,30.642429440471787
14334_,30.642429440471776
7117_,30.63987258415669
5661_,30.636134574941565
5345_,30.633369635676388
4781_,30.633369635676388
6322_,30.63306856294353
5675_,30.60563456023842
10397_,30.60563456023842
4548_,30.596992164341188
8832_,30.596574755443022
4665_,30.581637494015578
5737_,30.581637494015578
4521_,30.57513454553527
7089_,30.55113747931243
5458_,30.544634530832127
13863_,30.542077674517035
4695_,30.529697269404686
8862_,30.529697269404686
12544_,30.520637464609287
3799_,30.520637464609287
4506_,30.511577659813888
3928_,30.505282794283676
4537_,30.499197254701535
4690_,30.492902389171316
6165_,30.492902389171313
4784_,30.492902389171313
10340_,30.492902389171313
3827_,30.490137449906143
4629_,30.49013744990614
4729_,30.490137449906136
4460_,30.490137449906136
7253_,30.490137449906136
3820_,30.490137449906136
11612_,30.490137449906136
11847_,30.490137449906136
4772_,30.481077645110744
4699_,30.481077645110744
9611_,30.471910765055277
5592_,30.46517360529609
4686_,30.46240237446817
4706_,30.453342569672778
3846_,30.453342569672778
10336_,30.44428276487738
5560_,30.434673590592947
12505_,30.422842554969634
7372_,30.422842554969634
5840_,30.422842554969634
3819_,30.422842554969634
5115_,30.422842554969627
5460_,30.401402345061882
4525_,30.401402345061875
7516_,30.401402345061875
4724_,30.39884548874679
6918_,30.39215780369894
3916_,30.377405278839035
10911_,30.377405278839035
10915_,30.376987869940876
9602_,30.365056050620225
3295_,30.364607464828516
6870_,30.351624914250454
7932_,30.346487855237722
4693_,30.340610398605673
5784_,30.34061039860567
14343_,30.337845459340496
3911_,30.337845459340492
6419_,30.337845459340492
3805_,30.33155059381028
5783_,30.319170188697925
4732_,30.31917018869792
3968_,30.310110383902526
4713_,30.310110383902526
7082_,30.310110383902526
15845_,30.310110383902526
5030_,30.301050579107134
6314_,30.294547630626827
4561_,30.279610369199382
3786_,30.279610369199382
4557_,30.27055056440399
4512_,30.27055056440399
4526_,30.27055056440399
7340_,30.27055056440399
3836_,30.270550564403983
11825_,30.270550564403983
15847_,30.26149075960859
6917_,30.256393950867484
3908_,30.24911035449624
4692_,30.24911035449624
8916_,30.24911035449624
3771_,30.24911035449624
3810_,30.24911035449624
11811_,30.24911035449624
4862_,30.24911035449623
3936_,30.24911035449623
7091_,30.242815488966016
11613_,30.24005054970084
3994_,30.232758965815687
5468_,30.23099074490544
11578_,30.224695879375226
10907_,30.221375279058265
5936_,30.212315474262873
502_,30.21231547426287
14335_,30.181815459559722
12506_,30.17275565476433
13573_,30.17275565476433
14342_,30.17275565476433
11828_,30.172755654764327
7938_,30.142255640061187
4744_,30.13637818342913
3234_,30.12731837863374
4792_,30.12358036941861
10919_,30.11825857383834
4538_,30.105878168725987
5108_,30.099583303195764
13584_,30.096818363930595
13006_,30.096818363930595
13589_,30.096818363930595
12912_,30.096818363930595
3974_,30.096818363930595
171_,30.096818363930595
3782_,30.096818363930595
4698_,30.096818363930588
3826_,30.096818363930588
7572_,30.096818363930588
4771_,30.087758559135196
7924_,30.07496074512467
5870_,30.069500697390783
14447_,30.06908328849262
8885_,30.060023483697226
13899_,30.060023483697226
14265_,30.038583273789477
14329_,30.038583273789474
13545_,30.029523468994086
5032_,30.029523468994086
8866_,30.029523468994086
3800_,30.029523468994086
3834_,30.029523468994086
11606_,30.029523468994086
11810_,30.029523468994086
7921_,30.02952346899408
11603_,30.02952346899408
3849_,30.008083259086334
7316_,30.008083259086327
12608_,30.008083259086327
4683_,30.00178839355611
5734_,30.00178839355611
14341_,30.00178839355611
3939_,29.999023454290935
4541_,29.999023454290935
3945_,29.999023454290935
3919_,29.98996364949554
3851_,29.98996364949554
14249_,29.971288378852968
10920_,29.971288378852968
9657_,29.962645982955735
13905_,29.96222857405757
12507_,29.953586178160343
8744_,29.95358617816034
13707_,29.94954709621236
3995_,29.94497495915666
7346_,29.931844895519735
4776_,29.931728559354426
5357_,29.91028834944667
4769_,29.901228544651282
4728_,29.901228544651275
12508_,29.88629128322383
7088_,29.877231478428442
10909_,29.877231478428435
10906_,29.873493469213308
4517_,29.86485107331608
13005_,29.85579126852069
13565_,29.85579126852069
13007_,29.85579126852069
13570_,29.85579126852069
13012_,29.85579126852069
13592_,29.85579126852069
12831_,29.85579126852069
5472_,29.85579126852069
3920_,29.85579126852069
4719_,29.85579126852069
4712_,29.85579126852069
8119_,29.85579126852069
3842_,29.85579126852069
3840_,29.85579126852069
11545_,29.85579126852069
11824_,29.85579126852069
11851_,29.85579126852069
3802_,29.855791268520683
3816_,29.855791268520683
11604_,29.855791268520683
5765_,29.849496402990468
4711_,29.84673146372529
3833_,29.846731463725288
7507_,29.846731463725288
4542_,29.837671658929892
12323_,29.833933649714773
15389_,29.828056193082716
15622_,29.81900267985007
5508_,29.81899638828732
5769_,29.81899638828732
3990_,29.813249389894334
5411_,29.80631491044211
3844_,29.788496373584177
5517_,29.788496373584174
7123_,29.788496373584174
7185_,29.788496373584174
5466_,29.779436568788782
7919_,29.779436568788782
5948_,29.779436568788782
11544_,29.77943656878878
7500_,29.767056163676422
12587_,29.75799635888103
13593_,29.75799635888103
4528_,29.75799635888103
3935_,29.75799635888103
4539_,29.75799635888103
4701_,29.75799635888103
6417_,29.748936554085635
12829_,29.74893655408563
4009_,29.7344478784499
13878_,29.733999292658186
5824_,29.712141673852273
13869_,29.70349927795504
7915_,29.703081869056874
6345_,29.699460196007063
192_,29.69070146394452
5752_,29.675764202517072
5476_,29.636204383018534
13902_,29.627144578223138
4014_,29.61479535000433
3934_,29.614764173110785
11839_,29.61476417311078
12583_,29.605704368315386
4764_,29.605704368315386
4134_,29.605704368315386
4456_,29.605704368315386
7926_,29.605704368315386
7084_,29.605704368315386
8989_,29.605704368315386
11857_,29.605704368315383
5678_,29.58702909767281
5664_,29.57796929287742
4914_,29.57796929287742
6916_,29.569818005865137
13883_,29.560267092184795
5062_,29.56026709218479
14386_,29.54746927817427
3924_,29.54746927817427
5586_,29.54716820544142
15386_,29.542147482594
16071_,29.538409473378874
11607_,29.538409473378874
6331_,29.529349668583485
7935_,29.529349668583485
13594_,29.507909458675734
4773_,29.507909458675734
4551_,29.507909458675734
13870_,29.50790945867573
5469_,29.50203200204368
5043_,29.49297219724828
178_,29.49297219724828
5845_,29.483912392452886
13879_,29.462472182545138
5474_,29.462472182545135
5714_,29.425677302311772
13708_,29.418873281098616
4515_,29.416617497516377
5232_,29.395183579171373
14407_,29.39517728760863
12423_,29.395177287608625
4709_,29.395177287608625
3303_,29.395177287608625
7086_,29.395177287608625
3838_,29.395177287608625
7939_,29.38611748281323
7941_,29.38611748281323
5210_,29.3765083085288
12604_,29.373737077700873
14336_,29.373737077700873
12543_,29.36467727290548
12903_,29.36467727290548
12906_,29.36467727290548
12907_,29.36467727290548
12910_,29.36467727290548
12911_,29.36467727290548
12828_,29.36467727290548
4766_,29.36467727290548
4733_,29.36467727290548
4780_,29.36467727290548
3813_,29.36467727290548
11614_,29.36467727290548
11818_,29.36467727290548
16003_,29.36467727290548
3912_,29.364677272905478
7933_,29.364677272905478
4466_,29.35561746811009
16073_,29.35561746811009
3845_,29.35561746811009
11546_,29.35561746811009
6341_,29.342935990264877
5847_,29.32829980157028
7104_,29.327882392672116
3917_,29.319239996774886
5052_,29.306442182764364
5896_,29.306442182764364
5709_,29.306442182764364
10910_,29.306442182764364
7936_,29.297382377968972
14405_,29.275942168061217
8477_,29.266882363265825
4934_,29.231444643149935
7314_,29.230504891930625
5859_,29.230504891930625
13002_,29.221445087135233
13003_,29.221445087135233
8472_,29.221445087135233
15743_,29.221445087135233
7925_,29.212385282339838
13904_,29.20332547754444
5876_,29.175590402106472
7116_,29.15415019219872
15760_,29.145090387403325
14318_,29.145090387403325
4555_,29.13603058260793
13890_,29.13603058260793
