,NOM_CORE,NOM_INSTALACION,COD_DATOS_YMA,COD_INSTALACION,COD_ELEMENTO,COD_ALERTA_PRE,BIN_VIENTO,BIN_YAW,TIEMPO_TOTAL,POT_MEDIA,VEL_VIENTO_MEDIA,POT_STD,VEL_VIENTO_STD,RANKING,FEC_HORA_INI,FEC_HORA_FIN
675,,LAGOA II,31100314.0,2001.0,16059.0,62364516.0,"(9, 12]","(2, 6]",163070.0,2004.2,10.5,211.37,2004.87,1.0,2020-10-01,2020-11-01
676,,LAGOA II,31100313.0,2001.0,16059.0,62364516.0,"(9, 12]","(-2, 2]",248760.0,1967.99,10.49,241.1,1972.29,3.0,2020-10-01,2020-11-01
677,,LAGOA II,31100312.0,2001.0,16059.0,62364516.0,"(9, 12]","(-6, -2]",217710.0,1922.52,10.53,277.25,1931.99,5.0,2020-10-01,2020-11-01
678,,LAGOA II,31100311.0,2001.0,16059.0,62364516.0,"(9, 12]","(-10, -6]",97260.0,1852.03,10.53,319.6,1869.03,7.0,2020-10-01,2020-11-01
679,,LAGOA II,31100310.0,2001.0,16059.0,62364516.0,"(9, 12]","(-14, -10]",28920.0,1754.05,10.47,356.51,1779.66,9.0,2020-10-01,2020-11-01
680,,LAGOA II,31100309.0,2001.0,16059.0,62364516.0,"(9, 12]","(-18, -14]",9370.0,1605.96,10.35,378.77,1639.95,11.0,2020-10-01,2020-11-01
681,,LAGOA II,31100308.0,2001.0,16059.0,62364516.0,"(9, 12]","(-22, -18]",3870.0,1458.63,10.32,396.48,1501.59,13.0,2020-10-01,2020-11-01
682,,LAGOA II,31100307.0,2001.0,16059.0,62364516.0,"(9, 12]","(-26, -22]",1970.0,1348.36,10.19,402.77,1397.47,14.0,2020-10-01,2020-11-01
683,,LAGOA II,31100306.0,2001.0,16059.0,62364516.0,"(9, 12]","(-Infinito, -26]",2060.0,1050.35,10.12,357.86,1100.07,15.0,2020-10-01,2020-11-01
684,,LAGOA II,31100305.0,2001.0,16059.0,62364516.0,"(6, 9]","(26, Infinito]",8540.0,757.69,7.31,368.49,835.97,12.0,2020-10-01,2020-11-01
685,,LAGOA II,31100304.0,2001.0,16059.0,62364516.0,"(6, 9]","(22, 26]",6170.0,867.68,7.3,392.33,945.6,9.0,2020-10-01,2020-11-01
686,,LAGOA II,31100303.0,2001.0,16059.0,62364516.0,"(6, 9]","(18, 22]",10860.0,959.47,7.4,409.44,1036.37,7.0,2020-10-01,2020-11-01
687,,LAGOA II,31100302.0,2001.0,16059.0,62364516.0,"(6, 9]","(14, 18]",18950.0,1019.0,7.39,414.29,1093.16,6.0,2020-10-01,2020-11-01
688,,LAGOA II,31100301.0,2001.0,16059.0,62364516.0,"(6, 9]","(10, 14]",38120.0,1095.82,7.46,425.8,1168.69,3.0,2020-10-01,2020-11-01
689,,LAGOA II,31100300.0,2001.0,16059.0,62364516.0,"(6, 9]","(6, 10]",75140.0,1145.33,7.56,434.47,1217.9,1.0,2020-10-01,2020-11-01
690,,LAGOA II,31100299.0,2001.0,16059.0,62364516.0,"(6, 9]","(2, 6]",127250.0,1140.6,7.61,426.09,1210.46,2.0,2020-10-01,2020-11-01
691,,LAGOA II,31100298.0,2001.0,16059.0,62364516.0,"(6, 9]","(-2, 2]",174390.0,1086.16,7.67,414.19,1155.3,4.0,2020-10-01,2020-11-01
692,,LAGOA II,31100297.0,2001.0,16059.0,62364516.0,"(6, 9]","(-6, -2]",140920.0,1020.08,7.69,393.42,1086.15,5.0,2020-10-01,2020-11-01
693,,LAGOA II,31100296.0,2001.0,16059.0,62364516.0,"(6, 9]","(-10, -6]",72340.0,926.88,7.61,370.61,991.17,8.0,2020-10-01,2020-11-01
694,,LAGOA II,31100295.0,2001.0,16059.0,62364516.0,"(6, 9]","(-14, -10]",32720.0,854.85,7.55,353.17,917.96,10.0,2020-10-01,2020-11-01
695,,LAGOA II,31100294.0,2001.0,16059.0,62364516.0,"(6, 9]","(-18, -14]",15630.0,785.66,7.49,329.43,845.03,11.0,2020-10-01,2020-11-01
696,,LAGOA II,31100293.0,2001.0,16059.0,62364516.0,"(6, 9]","(-22, -18]",7450.0,741.01,7.5,326.23,802.78,13.0,2020-10-01,2020-11-01
697,,LAGOA II,31100292.0,2001.0,16059.0,62364516.0,"(6, 9]","(-26, -22]",4050.0,628.01,7.36,260.47,673.09,14.0,2020-10-01,2020-11-01
698,,LAGOA II,31100291.0,2001.0,16059.0,62364516.0,"(6, 9]","(-Infinito, -26]",4410.0,512.27,7.28,269.35,572.33,15.0,2020-10-01,2020-11-01
699,,LAGOA II,31100290.0,2001.0,16059.0,62364516.0,"(3, 6]","(26, Infinito]",5130.0,331.22,5.14,179.33,372.14,10.0,2020-10-01,2020-11-01
700,,LAGOA II,31100289.0,2001.0,16059.0,62364516.0,"(3, 6]","(22, 26]",3670.0,373.74,5.11,185.79,412.81,7.0,2020-10-01,2020-11-01
701,,LAGOA II,31100288.0,2001.0,16059.0,62364516.0,"(3, 6]","(18, 22]",5700.0,381.93,5.14,196.61,425.0,5.0,2020-10-01,2020-11-01
702,,LAGOA II,31100287.0,2001.0,16059.0,62364516.0,"(3, 6]","(14, 18]",9450.0,383.35,5.08,198.16,427.03,2.0,2020-10-01,2020-11-01
703,,LAGOA II,31100286.0,2001.0,16059.0,62364516.0,"(3, 6]","(10, 14]",16610.0,383.68,5.11,198.36,427.4,1.0,2020-10-01,2020-11-01
704,,LAGOA II,31100285.0,2001.0,16059.0,62364516.0,"(3, 6]","(6, 10]",30280.0,383.15,5.18,190.69,423.35,3.0,2020-10-01,2020-11-01
705,,LAGOA II,31100284.0,2001.0,16059.0,62364516.0,"(3, 6]","(2, 6]",46400.0,383.12,5.25,172.33,415.31,4.0,2020-10-01,2020-11-01
706,,LAGOA II,31100283.0,2001.0,16059.0,62364516.0,"(3, 6]","(-2, 2]",46350.0,376.72,5.29,167.63,407.51,6.0,2020-10-01,2020-11-01
707,,LAGOA II,31100282.0,2001.0,16059.0,62364516.0,"(3, 6]","(-6, -2]",34470.0,356.54,5.27,165.41,388.27,8.0,2020-10-01,2020-11-01
708,,LAGOA II,31100281.0,2001.0,16059.0,62364516.0,"(3, 6]","(-10, -6]",22400.0,337.58,5.21,158.63,368.28,9.0,2020-10-01,2020-11-01
709,,LAGOA II,31100280.0,2001.0,16059.0,62364516.0,"(3, 6]","(-14, -10]",13440.0,323.97,5.17,149.75,352.22,11.0,2020-10-01,2020-11-01
710,,LAGOA II,31100279.0,2001.0,16059.0,62364516.0,"(3, 6]","(-18, -14]",7620.0,305.56,5.13,141.12,331.92,12.0,2020-10-01,2020-11-01
711,,LAGOA II,31100278.0,2001.0,16059.0,62364516.0,"(3, 6]","(-22, -18]",4740.0,294.53,5.14,145.03,323.7,13.0,2020-10-01,2020-11-01
712,,LAGOA II,31100277.0,2001.0,16059.0,62364516.0,"(3, 6]","(-26, -22]",2940.0,277.56,5.1,121.64,298.38,14.0,2020-10-01,2020-11-01
713,,LAGOA II,31100276.0,2001.0,16059.0,62364516.0,"(3, 6]","(-Infinito, -26]",3790.0,265.32,4.98,151.96,301.44,15.0,2020-10-01,2020-11-01
714,,LAGOA II,31100275.0,2001.0,16059.0,,"(-Infinito, 3]","(26, Infinito]",80.0,187.57,2.73,93.41,207.11,3.0,2020-10-01,2020-11-01
715,,LAGOA II,31100274.0,2001.0,16059.0,,"(-Infinito, 3]","(22, 26]",70.0,120.8,2.78,12.64,118.69,14.0,2020-10-01,2020-11-01
716,,LAGOA II,31100273.0,2001.0,16059.0,,"(-Infinito, 3]","(18, 22]",100.0,148.26,2.71,28.42,148.29,6.0,2020-10-01,2020-11-01
717,,LAGOA II,31100272.0,2001.0,16059.0,,"(-Infinito, 3]","(14, 18]",110.0,155.61,2.65,57.9,163.55,4.0,2020-10-01,2020-11-01
718,,LAGOA II,31100271.0,2001.0,16059.0,,"(-Infinito, 3]","(10, 14]",190.0,145.21,2.61,39.21,147.9,8.0,2020-10-01,2020-11-01
719,,LAGOA II,31100270.0,2001.0,16059.0,,"(-Infinito, 3]","(6, 10]",160.0,153.28,2.69,47.64,157.95,5.0,2020-10-01,2020-11-01
720,,LAGOA II,31101160.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(26, Infinito]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
721,,LAGOA II,31101159.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(22, 26]",30.0,2001.0,15.6,0.0,1985.39,8.0,2020-10-01,2020-11-01
722,,LAGOA II,31101158.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(18, 22]",10.0,2001.0,16.65,0.0,1984.34,7.0,2020-10-01,2020-11-01
723,,LAGOA II,31101157.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(14, 18]",100.0,2006.1,15.81,17.15,1990.37,1.0,2020-10-01,2020-11-01
724,,LAGOA II,31101156.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(10, 14]",380.0,1997.05,16.04,29.97,1981.24,11.0,2020-10-01,2020-11-01
725,,LAGOA II,31101155.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(6, 10]",870.0,2003.1,15.91,12.49,1987.22,3.0,2020-10-01,2020-11-01
726,,LAGOA II,31101154.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(2, 6]",2710.0,2000.97,15.84,8.02,1985.15,9.0,2020-10-01,2020-11-01
727,,LAGOA II,31101153.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(-2, 2]",4330.0,2001.52,15.84,7.48,1985.69,6.0,2020-10-01,2020-11-01
728,,LAGOA II,31101152.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(-6, -2]",6180.0,2001.63,15.77,7.78,1985.87,5.0,2020-10-01,2020-11-01
729,,LAGOA II,31101151.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(-10, -6]",3720.0,2000.33,15.83,6.2,1984.5,10.0,2020-10-01,2020-11-01
730,,LAGOA II,31101150.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(-14, -10]",1050.0,2003.58,15.74,13.92,1987.88,2.0,2020-10-01,2020-11-01
731,,LAGOA II,31101149.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(-18, -14]",80.0,2002.53,15.38,2.33,1987.16,4.0,2020-10-01,2020-11-01
732,,LAGOA II,31101148.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(-22, -18]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
733,,LAGOA II,31101147.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(-26, -22]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
734,,LAGOA II,31101146.0,2001.0,15745.0,62364645.0,"(15, Infinito]","(-Infinito, -26]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
735,,LAGOA II,31101145.0,2001.0,15745.0,62364645.0,"(12, 15]","(26, Infinito]",60.0,1683.24,12.32,469.14,1735.53,15.0,2020-10-01,2020-11-01
736,,LAGOA II,31101144.0,2001.0,15745.0,62364645.0,"(12, 15]","(22, 26]",220.0,2006.36,12.67,27.95,1993.88,4.0,2020-10-01,2020-11-01
737,,LAGOA II,31101143.0,2001.0,15745.0,62364645.0,"(12, 15]","(18, 22]",740.0,1974.98,12.95,119.69,1965.67,10.0,2020-10-01,2020-11-01
738,,LAGOA II,31101142.0,2001.0,15745.0,62364645.0,"(12, 15]","(14, 18]",1860.0,1989.98,13.02,98.83,1979.43,9.0,2020-10-01,2020-11-01
739,,LAGOA II,31101141.0,2001.0,15745.0,62364645.0,"(12, 15]","(10, 14]",4690.0,2002.69,13.08,55.85,1990.4,7.0,2020-10-01,2020-11-01
740,,LAGOA II,31101140.0,2001.0,15745.0,62364645.0,"(12, 15]","(6, 10]",11570.0,2006.51,13.09,33.5,1993.7,3.0,2020-10-01,2020-11-01
741,,LAGOA II,31101139.0,2001.0,15745.0,62364645.0,"(12, 15]","(2, 6]",26340.0,2007.24,13.05,38.53,1994.56,1.0,2020-10-01,2020-11-01
742,,LAGOA II,31101138.0,2001.0,15745.0,62364645.0,"(12, 15]","(-2, 2]",41800.0,2006.74,13.08,37.59,1994.01,2.0,2020-10-01,2020-11-01
743,,LAGOA II,31101137.0,2001.0,15745.0,62364645.0,"(12, 15]","(-6, -2]",50110.0,2005.82,13.11,39.37,1993.1,5.0,2020-10-01,2020-11-01
744,,LAGOA II,31101136.0,2001.0,15745.0,62364645.0,"(12, 15]","(-10, -6]",33170.0,2005.57,13.08,49.81,1993.12,6.0,2020-10-01,2020-11-01
745,,LAGOA II,31101135.0,2001.0,15745.0,62364645.0,"(12, 15]","(-14, -10]",11440.0,1997.07,13.01,115.97,1987.45,8.0,2020-10-01,2020-11-01
746,,LAGOA II,31101134.0,2001.0,15745.0,62364645.0,"(12, 15]","(-18, -14]",2420.0,1959.09,12.94,177.34,1954.22,11.0,2020-10-01,2020-11-01
747,,LAGOA II,31101133.0,2001.0,15745.0,62364645.0,"(12, 15]","(-22, -18]",740.0,1947.37,12.84,177.44,1942.65,12.0,2020-10-01,2020-11-01
748,,LAGOA II,31101132.0,2001.0,15745.0,62364645.0,"(12, 15]","(-26, -22]",340.0,1828.8,12.77,284.32,1838.14,13.0,2020-10-01,2020-11-01
749,,LAGOA II,31101131.0,2001.0,15745.0,62364645.0,"(12, 15]","(-Infinito, -26]",230.0,1746.14,12.56,327.05,1764.17,14.0,2020-10-01,2020-11-01
750,,LAGOA II,31101130.0,2001.0,15745.0,62364645.0,"(9, 12]","(26, Infinito]",1770.0,1294.34,9.95,522.66,1386.67,13.0,2020-10-01,2020-11-01
751,,LAGOA II,31101129.0,2001.0,15745.0,62364645.0,"(9, 12]","(22, 26]",2020.0,1698.97,10.07,330.74,1720.99,10.0,2020-10-01,2020-11-01
752,,LAGOA II,31101128.0,2001.0,15745.0,62364645.0,"(9, 12]","(18, 22]",4610.0,1702.12,10.03,330.51,1724.07,9.0,2020-10-01,2020-11-01
753,,LAGOA II,31101127.0,2001.0,15745.0,62364645.0,"(9, 12]","(14, 18]",10710.0,1805.07,10.15,291.79,1818.48,6.0,2020-10-01,2020-11-01
754,,LAGOA II,31101126.0,2001.0,15745.0,62364645.0,"(9, 12]","(10, 14]",26640.0,1856.9,10.12,255.31,1864.35,4.0,2020-10-01,2020-11-01
755,,LAGOA II,31101125.0,2001.0,15745.0,62364645.0,"(9, 12]","(6, 10]",62610.0,1880.2,10.13,228.34,1883.96,2.0,2020-10-01,2020-11-01
756,,LAGOA II,31101124.0,2001.0,15745.0,62364645.0,"(9, 12]","(2, 6]",124510.0,1892.44,10.18,217.26,1894.76,1.0,2020-10-01,2020-11-01
757,,LAGOA II,31101123.0,2001.0,15745.0,62364645.0,"(9, 12]","(-2, 2]",191600.0,1876.14,10.21,223.66,1879.29,3.0,2020-10-01,2020-11-01
758,,LAGOA II,31101122.0,2001.0,15745.0,62364645.0,"(9, 12]","(-6, -2]",209570.0,1848.7,10.27,246.28,1854.85,5.0,2020-10-01,2020-11-01
759,,LAGOA II,31101121.0,2001.0,15745.0,62364645.0,"(9, 12]","(-10, -6]",129640.0,1801.57,10.36,283.49,1813.5,7.0,2020-10-01,2020-11-01
760,,LAGOA II,31101120.0,2001.0,15745.0,62364645.0,"(9, 12]","(-14, -10]",44140.0,1704.55,10.36,330.47,1726.12,8.0,2020-10-01,2020-11-01
761,,LAGOA II,31101119.0,2001.0,15745.0,62364645.0,"(9, 12]","(-18, -14]",13010.0,1573.52,10.29,367.57,1605.86,11.0,2020-10-01,2020-11-01
762,,LAGOA II,31101118.0,2001.0,15745.0,62364645.0,"(9, 12]","(-22, -18]",4350.0,1441.2,10.24,393.25,1484.01,12.0,2020-10-01,2020-11-01
763,,LAGOA II,31101117.0,2001.0,15745.0,62364645.0,"(9, 12]","(-26, -22]",1970.0,1293.01,10.2,384.78,1339.27,14.0,2020-10-01,2020-11-01
764,,LAGOA II,31101116.0,2001.0,15745.0,62364645.0,"(9, 12]","(-Infinito, -26]",2400.0,1111.43,10.05,360.45,1158.86,15.0,2020-10-01,2020-11-01
765,,LAGOA II,31101115.0,2001.0,15745.0,62364645.0,"(6, 9]","(26, Infinito]",11850.0,740.42,7.17,362.26,817.86,12.0,2020-10-01,2020-11-01
766,,LAGOA II,31101114.0,2001.0,15745.0,62364645.0,"(6, 9]","(22, 26]",7660.0,889.69,7.23,383.74,962.28,9.0,2020-10-01,2020-11-01
767,,LAGOA II,31101113.0,2001.0,15745.0,62364645.0,"(6, 9]","(18, 22]",13600.0,958.85,7.28,400.99,1032.61,8.0,2020-10-01,2020-11-01
768,,LAGOA II,31101112.0,2001.0,15745.0,62364645.0,"(6, 9]","(14, 18]",27350.0,1046.67,7.34,418.62,1120.47,6.0,2020-10-01,2020-11-01
769,,LAGOA II,31101111.0,2001.0,15745.0,62364645.0,"(6, 9]","(10, 14]",54270.0,1104.04,7.44,425.03,1176.09,4.0,2020-10-01,2020-11-01
770,,LAGOA II,31101110.0,2001.0,15745.0,62364645.0,"(6, 9]","(6, 10]",103770.0,1168.57,7.53,425.13,1236.42,1.0,2020-10-01,2020-11-01
771,,LAGOA II,31101109.0,2001.0,15745.0,62364645.0,"(6, 9]","(2, 6]",166830.0,1163.75,7.59,420.59,1230.29,2.0,2020-10-01,2020-11-01
772,,LAGOA II,31101108.0,2001.0,15745.0,62364645.0,"(6, 9]","(-2, 2]",209420.0,1133.85,7.62,417.48,1201.11,3.0,2020-10-01,2020-11-01
773,,LAGOA II,31101107.0,2001.0,15745.0,62364645.0,"(6, 9]","(-6, -2]",192540.0,1073.35,7.64,410.82,1142.16,5.0,2020-10-01,2020-11-01
774,,LAGOA II,31101106.0,2001.0,15745.0,62364645.0,"(6, 9]","(-10, -6]",117340.0,976.16,7.61,387.7,1043.26,7.0,2020-10-01,2020-11-01
775,,LAGOA II,31101105.0,2001.0,15745.0,62364645.0,"(6, 9]","(-14, -10]",52100.0,884.69,7.52,365.8,950.39,10.0,2020-10-01,2020-11-01
776,,LAGOA II,31101104.0,2001.0,15745.0,62364645.0,"(6, 9]","(-18, -14]",22820.0,784.53,7.4,329.84,844.23,11.0,2020-10-01,2020-11-01
777,,LAGOA II,31101103.0,2001.0,15745.0,62364645.0,"(6, 9]","(-22, -18]",10630.0,708.84,7.33,314.3,768.7,13.0,2020-10-01,2020-11-01
778,,LAGOA II,31101102.0,2001.0,15745.0,62364645.0,"(6, 9]","(-26, -22]",5210.0,642.56,7.32,301.85,703.31,14.0,2020-10-01,2020-11-01
779,,LAGOA II,31101101.0,2001.0,15745.0,62364645.0,"(6, 9]","(-Infinito, -26]",6520.0,540.39,7.29,277.36,600.93,15.0,2020-10-01,2020-11-01
780,,LAGOA II,31101100.0,2001.0,15745.0,,"(3, 6]","(26, Infinito]",11580.0,334.08,5.03,184.82,377.4,11.0,2020-10-01,2020-11-01
781,,LAGOA II,31101099.0,2001.0,15745.0,,"(3, 6]","(22, 26]",6910.0,372.89,5.01,199.58,418.53,7.0,2020-10-01,2020-11-01
782,,LAGOA II,31101098.0,2001.0,15745.0,,"(3, 6]","(18, 22]",10720.0,411.75,5.07,230.5,467.47,2.0,2020-10-01,2020-11-01
783,,LAGOA II,31101097.0,2001.0,15745.0,,"(3, 6]","(14, 18]",18090.0,418.84,5.11,216.16,466.8,1.0,2020-10-01,2020-11-01
784,,LAGOA II,31101096.0,2001.0,15745.0,,"(3, 6]","(10, 14]",122080.0,362.27,5.65,108.18,372.67,8.0,2020-10-01,2020-11-01
785,,LAGOA II,31101095.0,2001.0,15745.0,,"(3, 6]","(6, 10]",43880.0,410.93,5.12,216.32,459.86,3.0,2020-10-01,2020-11-01
786,,LAGOA II,31101094.0,2001.0,15745.0,,"(3, 6]","(2, 6]",60760.0,405.23,5.13,208.81,451.31,4.0,2020-10-01,2020-11-01
787,,LAGOA II,31101093.0,2001.0,15745.0,,"(3, 6]","(-2, 2]",66790.0,402.33,5.17,196.92,443.3,5.0,2020-10-01,2020-11-01
788,,LAGOA II,31101092.0,2001.0,15745.0,,"(3, 6]","(-6, -2]",61330.0,385.16,5.2,182.15,421.36,6.0,2020-10-01,2020-11-01
789,,LAGOA II,31101091.0,2001.0,15745.0,,"(3, 6]","(-10, -6]",40620.0,360.37,5.17,176.27,396.53,9.0,2020-10-01,2020-11-01
790,,LAGOA II,31101090.0,2001.0,15745.0,,"(3, 6]","(-14, -10]",24080.0,340.11,5.13,168.65,375.04,10.0,2020-10-01,2020-11-01
791,,LAGOA II,31101089.0,2001.0,15745.0,,"(3, 6]","(-18, -14]",13230.0,310.14,5.1,148.31,339.19,12.0,2020-10-01,2020-11-01
792,,LAGOA II,31101088.0,2001.0,15745.0,,"(3, 6]","(-22, -18]",7410.0,293.55,5.04,141.49,321.33,13.0,2020-10-01,2020-11-01
793,,LAGOA II,31101087.0,2001.0,15745.0,,"(3, 6]","(-26, -22]",4040.0,283.18,5.12,144.75,313.48,14.0,2020-10-01,2020-11-01
794,,LAGOA II,31101086.0,2001.0,15745.0,,"(3, 6]","(-Infinito, -26]",5110.0,271.08,4.98,174.79,318.37,15.0,2020-10-01,2020-11-01
795,,LAGOA II,31101085.0,2001.0,15745.0,,"(-Infinito, 3]","(26, Infinito]",180.0,152.53,2.63,56.86,160.33,8.0,2020-10-01,2020-11-01
796,,LAGOA II,31101084.0,2001.0,15745.0,,"(-Infinito, 3]","(22, 26]",80.0,148.85,2.52,28.44,149.07,10.0,2020-10-01,2020-11-01
797,,LAGOA II,31101083.0,2001.0,15745.0,,"(-Infinito, 3]","(18, 22]",150.0,163.46,2.56,44.2,166.86,5.0,2020-10-01,2020-11-01
798,,LAGOA II,31101082.0,2001.0,15745.0,,"(-Infinito, 3]","(14, 18]",190.0,165.64,2.74,45.7,169.19,3.0,2020-10-01,2020-11-01
799,,LAGOA II,31101081.0,2001.0,15745.0,,"(-Infinito, 3]","(10, 14]",180.0,163.98,2.73,69.26,175.5,4.0,2020-10-01,2020-11-01
800,,LAGOA II,31101080.0,2001.0,15745.0,,"(-Infinito, 3]","(6, 10]",330.0,146.2,2.68,43.53,149.98,12.0,2020-10-01,2020-11-01
801,,LAGOA II,31101079.0,2001.0,15745.0,,"(-Infinito, 3]","(2, 6]",440.0,179.74,2.66,114.03,210.62,1.0,2020-10-01,2020-11-01
802,,LAGOA II,31101078.0,2001.0,15745.0,,"(-Infinito, 3]","(-2, 2]",440.0,143.58,2.68,33.2,144.76,13.0,2020-10-01,2020-11-01
803,,LAGOA II,31101077.0,2001.0,15745.0,,"(-Infinito, 3]","(-6, -2]",360.0,147.74,2.67,40.95,150.74,11.0,2020-10-01,2020-11-01
804,,LAGOA II,31101076.0,2001.0,15745.0,,"(-Infinito, 3]","(-10, -6]",160.0,152.51,2.79,52.78,158.75,9.0,2020-10-01,2020-11-01
805,,LAGOA II,31101075.0,2001.0,15745.0,,"(-Infinito, 3]","(-14, -10]",170.0,153.04,2.64,49.51,158.34,7.0,2020-10-01,2020-11-01
806,,LAGOA II,31101074.0,2001.0,15745.0,,"(-Infinito, 3]","(-18, -14]",80.0,160.33,2.77,40.41,162.67,6.0,2020-10-01,2020-11-01
807,,LAGOA II,31101073.0,2001.0,15745.0,,"(-Infinito, 3]","(-22, -18]",50.0,135.22,2.44,32.38,136.68,14.0,2020-10-01,2020-11-01
808,,LAGOA II,31101072.0,2001.0,15745.0,,"(-Infinito, 3]","(-26, -22]",10.0,114.93,2.02,0.0,112.9,15.0,2020-10-01,2020-11-01
809,,LAGOA II,31101071.0,2001.0,15745.0,,"(-Infinito, 3]","(-Infinito, -26]",60.0,170.11,2.6,71.29,182.05,2.0,2020-10-01,2020-11-01
810,,LAGOA II,31101250.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(26, Infinito]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
811,,LAGOA II,31101249.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(22, 26]",10.0,2100.25,15.21,0.0,2085.04,12.0,2020-10-01,2020-11-01
812,,LAGOA II,31101248.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(18, 22]",60.0,2109.55,15.71,22.28,2093.96,4.0,2020-10-01,2020-11-01
813,,LAGOA II,31101247.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(14, 18]",280.0,2123.81,15.75,27.71,2108.24,1.0,2020-10-01,2020-11-01
814,,LAGOA II,31101246.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(10, 14]",700.0,2106.02,15.74,21.13,2090.39,5.0,2020-10-01,2020-11-01
815,,LAGOA II,31101245.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(6, 10]",2240.0,2100.14,15.86,11.99,2084.31,13.0,2020-10-01,2020-11-01
816,,LAGOA II,31101244.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(2, 6]",4930.0,2101.71,16.1,12.97,2085.65,10.0,2020-10-01,2020-11-01
817,,LAGOA II,31101243.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(-2, 2]",5960.0,2103.45,15.94,13.95,2087.55,7.0,2020-10-01,2020-11-01
818,,LAGOA II,31101242.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(-6, -2]",5580.0,2102.3,15.76,12.37,2086.58,9.0,2020-10-01,2020-11-01
819,,LAGOA II,31101241.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(-10, -6]",3120.0,2102.67,15.73,11.34,2086.97,8.0,2020-10-01,2020-11-01
820,,LAGOA II,31101240.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(-14, -10]",1100.0,2104.97,15.75,14.72,2089.27,6.0,2020-10-01,2020-11-01
821,,LAGOA II,31101239.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(-18, -14]",260.0,2110.63,15.59,21.18,2095.15,3.0,2020-10-01,2020-11-01
822,,LAGOA II,31101238.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(-22, -18]",50.0,2122.31,15.65,27.37,2106.84,2.0,2020-10-01,2020-11-01
823,,LAGOA II,31101237.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(-26, -22]",30.0,2101.13,15.05,14.23,2086.13,11.0,2020-10-01,2020-11-01
824,,LAGOA II,31101236.0,2001.0,15746.0,62364646.0,"(15, Infinito]","(-Infinito, -26]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
825,,LAGOA II,31101235.0,2001.0,15746.0,62364646.0,"(12, 15]","(26, Infinito]",190.0,1943.39,12.91,302.07,1953.97,14.0,2020-10-01,2020-11-01
826,,LAGOA II,31101234.0,2001.0,15746.0,62364646.0,"(12, 15]","(22, 26]",450.0,2075.03,13.08,136.85,2066.48,10.0,2020-10-01,2020-11-01
827,,LAGOA II,31101233.0,2001.0,15746.0,62364646.0,"(12, 15]","(18, 22]",940.0,2113.17,12.98,39.39,2100.55,1.0,2020-10-01,2020-11-01
828,,LAGOA II,31101232.0,2001.0,15746.0,62364646.0,"(12, 15]","(14, 18]",3360.0,2101.78,13.01,76.48,2090.17,6.0,2020-10-01,2020-11-01
829,,LAGOA II,31101231.0,2001.0,15746.0,62364646.0,"(12, 15]","(10, 14]",7820.0,2098.7,13.04,99.45,2088.04,8.0,2020-10-01,2020-11-01
830,,LAGOA II,31101230.0,2001.0,15746.0,62364646.0,"(12, 15]","(6, 10]",17180.0,2101.9,13.13,96.43,2091.0,5.0,2020-10-01,2020-11-01
831,,LAGOA II,31101229.0,2001.0,15746.0,62364646.0,"(12, 15]","(2, 6]",33890.0,2104.48,13.14,71.95,2092.58,2.0,2020-10-01,2020-11-01
832,,LAGOA II,31101228.0,2001.0,15746.0,62364646.0,"(12, 15]","(-2, 2]",49680.0,2103.94,13.13,63.2,2091.76,3.0,2020-10-01,2020-11-01
